condition,prompt_id,beta_ratio,intervened_layers,attention_layer,attention_entropy
layer_15,p009,0.35,15,14,0.28486570715904236
layer_15,p009,0.35,15,15,0.754037618637085
layer_15,p010,0.35,15,0,0.44195663928985596
layer_15,p010,0.35,15,1,0.19766905903816223
layer_15,p010,0.35,15,2,0.19832883775234222
layer_15,p010,0.35,15,3,0.27455249428749084
layer_15,p010,0.35,15,4,0.3165213465690613
layer_15,p010,0.35,15,5,0.3378767669200897
layer_15,p010,0.35,15,6,0.3891690969467163
layer_15,p010,0.35,15,7,0.44364455342292786
layer_15,p010,0.35,15,8,0.386293888092041
layer_15,p010,0.35,15,9,0.394411563873291
layer_15,p010,0.35,15,10,0.3100258708000183
layer_15,p010,0.35,15,11,0.27108678221702576
layer_15,p010,0.35,15,12,0.24586856365203857
layer_15,p010,0.35,15,13,0.22602678835391998
layer_15,p010,0.35,15,14,0.2828438878059387
layer_15,p010,0.35,15,15,0.7487960457801819
layer_15,p011,0.35,15,0,0.44263696670532227
layer_15,p011,0.35,15,1,0.1970340609550476
layer_15,p011,0.35,15,2,0.1955214887857437
layer_15,p011,0.35,15,3,0.2673702538013458
layer_15,p011,0.35,15,4,0.3166416883468628
layer_15,p011,0.35,15,5,0.34163761138916016
layer_15,p011,0.35,15,6,0.3894861340522766
layer_15,p011,0.35,15,7,0.4404210150241852
layer_15,p011,0.35,15,8,0.38113096356391907
layer_15,p011,0.35,15,9,0.3894408047199249
layer_15,p011,0.35,15,10,0.30867043137550354
layer_15,p011,0.35,15,11,0.264549195766449
layer_15,p011,0.35,15,12,0.24101535975933075
layer_15,p011,0.35,15,13,0.22259600460529327
layer_15,p011,0.35,15,14,0.2801944315433502
layer_15,p011,0.35,15,15,0.7486072778701782
layer_15,p012,0.35,15,0,0.4374200701713562
layer_15,p012,0.35,15,1,0.19441568851470947
layer_15,p012,0.35,15,2,0.1988237500190735
layer_15,p012,0.35,15,3,0.26948168873786926
layer_15,p012,0.35,15,4,0.30970779061317444
layer_15,p012,0.35,15,5,0.33466681838035583
layer_15,p012,0.35,15,6,0.39906445145606995
layer_15,p012,0.35,15,7,0.4485680162906647
layer_15,p012,0.35,15,8,0.402159720659256
layer_15,p012,0.35,15,9,0.39930224418640137
layer_15,p012,0.35,15,10,0.31898316740989685
layer_15,p012,0.35,15,11,0.2765832543373108
layer_15,p012,0.35,15,12,0.24193063378334045
layer_15,p012,0.35,15,13,0.22175957262516022
layer_15,p012,0.35,15,14,0.28134578466415405
layer_15,p012,0.35,15,15,0.7506863474845886
layer_15,p013,0.35,15,0,0.4425095021724701
layer_15,p013,0.35,15,1,0.19498704373836517
layer_15,p013,0.35,15,2,0.1973506063222885
layer_15,p013,0.35,15,3,0.2728797495365143
layer_15,p013,0.35,15,4,0.3113865554332733
layer_15,p013,0.35,15,5,0.3351137340068817
layer_15,p013,0.35,15,6,0.39130839705467224
layer_15,p013,0.35,15,7,0.4478432238101959
layer_15,p013,0.35,15,8,0.38818904757499695
layer_15,p013,0.35,15,9,0.39130324125289917
layer_15,p013,0.35,15,10,0.30591049790382385
layer_15,p013,0.35,15,11,0.2700151801109314
layer_15,p013,0.35,15,12,0.23905621469020844
layer_15,p013,0.35,15,13,0.21826526522636414
layer_15,p013,0.35,15,14,0.27322283387184143
layer_15,p013,0.35,15,15,0.7513977289199829
layer_15,p014,0.35,15,0,0.43975862860679626
layer_15,p014,0.35,15,1,0.19614467024803162
layer_15,p014,0.35,15,2,0.20595751702785492
layer_15,p014,0.35,15,3,0.27572333812713623
layer_15,p014,0.35,15,4,0.31303903460502625
layer_15,p014,0.35,15,5,0.3425390124320984
layer_15,p014,0.35,15,6,0.40165388584136963
layer_15,p014,0.35,15,7,0.4485490322113037
layer_15,p014,0.35,15,8,0.3931068181991577
layer_15,p014,0.35,15,9,0.4079661965370178
layer_15,p014,0.35,15,10,0.3230300843715668
layer_15,p014,0.35,15,11,0.28724294900894165
layer_15,p014,0.35,15,12,0.2470085769891739
layer_15,p014,0.35,15,13,0.22722569108009338
layer_15,p014,0.35,15,14,0.2884902358055115
layer_15,p014,0.35,15,15,0.7536642551422119
layer_15,p015,0.35,15,0,0.44766438007354736
layer_15,p015,0.35,15,1,0.19999223947525024
layer_15,p015,0.35,15,2,0.20095445215702057
layer_15,p015,0.35,15,3,0.2755257189273834
layer_15,p015,0.35,15,4,0.3195750415325165
layer_15,p015,0.35,15,5,0.3426792323589325
layer_15,p015,0.35,15,6,0.3919825255870819
layer_15,p015,0.35,15,7,0.4489802420139313
layer_15,p015,0.35,15,8,0.38420990109443665
layer_15,p015,0.35,15,9,0.390861451625824
layer_15,p015,0.35,15,10,0.3069172501564026
layer_15,p015,0.35,15,11,0.2720646262168884
layer_15,p015,0.35,15,12,0.2397470921278
layer_15,p015,0.35,15,13,0.2239392250776291
layer_15,p015,0.35,15,14,0.2821497619152069
layer_15,p015,0.35,15,15,0.7514506578445435
layer_15,p016,0.35,15,0,0.4397365152835846
layer_15,p016,0.35,15,1,0.19659006595611572
layer_15,p016,0.35,15,2,0.1955786943435669
layer_15,p016,0.35,15,3,0.2705304026603699
layer_15,p016,0.35,15,4,0.3189626932144165
layer_15,p016,0.35,15,5,0.3304300308227539
layer_15,p016,0.35,15,6,0.385565847158432
layer_15,p016,0.35,15,7,0.4385046064853668
layer_15,p016,0.35,15,8,0.38107821345329285
layer_15,p016,0.35,15,9,0.38827604055404663
layer_15,p016,0.35,15,10,0.29537495970726013
layer_15,p016,0.35,15,11,0.262706458568573
layer_15,p016,0.35,15,12,0.23664584755897522
layer_15,p016,0.35,15,13,0.21872630715370178
layer_15,p016,0.35,15,14,0.2728414237499237
layer_15,p016,0.35,15,15,0.7490553259849548
layer_15,p017,0.35,15,0,0.4348246455192566
layer_15,p017,0.35,15,1,0.19479313492774963
layer_15,p017,0.35,15,2,0.19671368598937988
layer_15,p017,0.35,15,3,0.27152642607688904
layer_15,p017,0.35,15,4,0.3164486885070801
layer_15,p017,0.35,15,5,0.33736222982406616
layer_15,p017,0.35,15,6,0.3915732502937317
layer_15,p017,0.35,15,7,0.4516020119190216
layer_15,p017,0.35,15,8,0.3928596079349518
layer_15,p017,0.35,15,9,0.39893925189971924
layer_15,p017,0.35,15,10,0.3131959140300751
layer_15,p017,0.35,15,11,0.27710479497909546
layer_15,p017,0.35,15,12,0.24013862013816833
layer_15,p017,0.35,15,13,0.22553865611553192
layer_15,p017,0.35,15,14,0.2859991788864136
layer_15,p017,0.35,15,15,0.7509455680847168
layer_15,p018,0.35,15,0,0.4506866931915283
layer_15,p018,0.35,15,1,0.2024674415588379
layer_15,p018,0.35,15,2,0.19830776751041412
layer_15,p018,0.35,15,3,0.2634820342063904
layer_15,p018,0.35,15,4,0.31574922800064087
layer_15,p018,0.35,15,5,0.3368930220603943
layer_15,p018,0.35,15,6,0.38165873289108276
layer_15,p018,0.35,15,7,0.4316459894180298
layer_15,p018,0.35,15,8,0.38128671050071716
layer_15,p018,0.35,15,9,0.39465945959091187
layer_15,p018,0.35,15,10,0.3155500590801239
layer_15,p018,0.35,15,11,0.27404239773750305
layer_15,p018,0.35,15,12,0.24473190307617188
layer_15,p018,0.35,15,13,0.226615771651268
layer_15,p018,0.35,15,14,0.28447264432907104
layer_15,p018,0.35,15,15,0.7512101531028748
layer_15,p019,0.35,15,0,0.4444550573825836
layer_15,p019,0.35,15,1,0.19748494029045105
layer_15,p019,0.35,15,2,0.1981196254491806
layer_15,p019,0.35,15,3,0.2715964615345001
layer_15,p019,0.35,15,4,0.319730281829834
layer_15,p019,0.35,15,5,0.3389047086238861
layer_15,p019,0.35,15,6,0.3955295979976654
layer_15,p019,0.35,15,7,0.454177588224411
layer_15,p019,0.35,15,8,0.39464902877807617
layer_15,p019,0.35,15,9,0.40228158235549927
layer_15,p019,0.35,15,10,0.32021182775497437
layer_15,p019,0.35,15,11,0.28344085812568665
layer_15,p019,0.35,15,12,0.24975468218326569
layer_15,p019,0.35,15,13,0.2338574230670929
layer_15,p019,0.35,15,14,0.30256712436676025
layer_15,p019,0.35,15,15,0.7522642612457275
layer_15,p020,0.35,15,0,0.4494551122188568
layer_15,p020,0.35,15,1,0.19702722132205963
layer_15,p020,0.35,15,2,0.19716952741146088
layer_15,p020,0.35,15,3,0.2673284113407135
layer_15,p020,0.35,15,4,0.3202207386493683
layer_15,p020,0.35,15,5,0.33967411518096924
layer_15,p020,0.35,15,6,0.3885399401187897
layer_15,p020,0.35,15,7,0.44202765822410583
layer_15,p020,0.35,15,8,0.38494065403938293
layer_15,p020,0.35,15,9,0.3925362527370453
layer_15,p020,0.35,15,10,0.3131949007511139
layer_15,p020,0.35,15,11,0.2748245894908905
layer_15,p020,0.35,15,12,0.24770726263523102
layer_15,p020,0.35,15,13,0.23117226362228394
layer_15,p020,0.35,15,14,0.2905797064304352
layer_15,p020,0.35,15,15,0.7499439716339111
layer_15,p021,0.35,15,0,0.44173505902290344
layer_15,p021,0.35,15,1,0.19578129053115845
layer_15,p021,0.35,15,2,0.19890934228897095
layer_15,p021,0.35,15,3,0.2688900828361511
layer_15,p021,0.35,15,4,0.3157864212989807
layer_15,p021,0.35,15,5,0.3386097848415375
layer_15,p021,0.35,15,6,0.3904501497745514
layer_15,p021,0.35,15,7,0.442448228597641
layer_15,p021,0.35,15,8,0.38526272773742676
layer_15,p021,0.35,15,9,0.3979772925376892
layer_15,p021,0.35,15,10,0.31750044226646423
layer_15,p021,0.35,15,11,0.27553555369377136
layer_15,p021,0.35,15,12,0.24356985092163086
layer_15,p021,0.35,15,13,0.22766029834747314
layer_15,p021,0.35,15,14,0.2916622757911682
layer_15,p021,0.35,15,15,0.7510248422622681
layer_15,p022,0.35,15,0,0.4407970905303955
layer_15,p022,0.35,15,1,0.1969316452741623
layer_15,p022,0.35,15,2,0.19566012918949127
layer_15,p022,0.35,15,3,0.27404969930648804
layer_15,p022,0.35,15,4,0.3189486563205719
layer_15,p022,0.35,15,5,0.335973858833313
layer_15,p022,0.35,15,6,0.3873380422592163
layer_15,p022,0.35,15,7,0.4400152564048767
layer_15,p022,0.35,15,8,0.37648147344589233
layer_15,p022,0.35,15,9,0.3896227478981018
layer_15,p022,0.35,15,10,0.30434176325798035
layer_15,p022,0.35,15,11,0.26837319135665894
layer_15,p022,0.35,15,12,0.24069996178150177
layer_15,p022,0.35,15,13,0.21770618855953217
layer_15,p022,0.35,15,14,0.27748486399650574
layer_15,p022,0.35,15,15,0.7507707476615906
layer_15,p023,0.35,15,0,0.4449494779109955
layer_15,p023,0.35,15,1,0.19758906960487366
layer_15,p023,0.35,15,2,0.20303888618946075
layer_15,p023,0.35,15,3,0.26947566866874695
layer_15,p023,0.35,15,4,0.314696341753006
layer_15,p023,0.35,15,5,0.33915039896965027
layer_15,p023,0.35,15,6,0.39448603987693787
layer_15,p023,0.35,15,7,0.4502638876438141
layer_15,p023,0.35,15,8,0.3917970061302185
layer_15,p023,0.35,15,9,0.39593565464019775
layer_15,p023,0.35,15,10,0.30850616097450256
layer_15,p023,0.35,15,11,0.27807003259658813
layer_15,p023,0.35,15,12,0.24141506850719452
layer_15,p023,0.35,15,13,0.22448481619358063
layer_15,p023,0.35,15,14,0.29073572158813477
layer_15,p023,0.35,15,15,0.7538586258888245
beta_1,p000,1.0,"9,3,8,10",0,0.44747787714004517
beta_1,p000,1.0,"9,3,8,10",1,0.1957712471485138
beta_1,p000,1.0,"9,3,8,10",2,0.19448097050189972
beta_1,p000,1.0,"9,3,8,10",3,0.2659877836704254
beta_1,p000,1.0,"9,3,8,10",4,0.31492674350738525
beta_1,p000,1.0,"9,3,8,10",5,0.34061378240585327
beta_1,p000,1.0,"9,3,8,10",6,0.39329543709754944
beta_1,p000,1.0,"9,3,8,10",7,0.44378429651260376
beta_1,p000,1.0,"9,3,8,10",8,0.39209410548210144
beta_1,p000,1.0,"9,3,8,10",9,0.3907299041748047
beta_1,p000,1.0,"9,3,8,10",10,0.3071036636829376
beta_1,p000,1.0,"9,3,8,10",11,0.2686389982700348
beta_1,p000,1.0,"9,3,8,10",12,0.24649588763713837
beta_1,p000,1.0,"9,3,8,10",13,0.22629548609256744
beta_1,p000,1.0,"9,3,8,10",14,0.287050724029541
beta_1,p000,1.0,"9,3,8,10",15,0.2824893891811371
beta_1,p001,1.0,"9,3,8,10",0,0.44101646542549133
beta_1,p001,1.0,"9,3,8,10",1,0.19643685221672058
beta_1,p001,1.0,"9,3,8,10",2,0.20229965448379517
beta_1,p001,1.0,"9,3,8,10",3,0.27804964780807495
beta_1,p001,1.0,"9,3,8,10",4,0.3165369927883148
beta_1,p001,1.0,"9,3,8,10",5,0.335226446390152
beta_1,p001,1.0,"9,3,8,10",6,0.38705042004585266
beta_1,p001,1.0,"9,3,8,10",7,0.44559022784233093
beta_1,p001,1.0,"9,3,8,10",8,0.3903227746486664
beta_1,p001,1.0,"9,3,8,10",9,0.3982984125614166
beta_1,p001,1.0,"9,3,8,10",10,0.3121810853481293
beta_1,p001,1.0,"9,3,8,10",11,0.2768392562866211
beta_1,p001,1.0,"9,3,8,10",12,0.2430548220872879
beta_1,p001,1.0,"9,3,8,10",13,0.22226358950138092
beta_1,p001,1.0,"9,3,8,10",14,0.28358379006385803
beta_1,p001,1.0,"9,3,8,10",15,0.2815021276473999
beta_1,p002,1.0,"9,3,8,10",0,0.44107404351234436
beta_1,p002,1.0,"9,3,8,10",1,0.19791559875011444
beta_1,p002,1.0,"9,3,8,10",2,0.19757618010044098
beta_1,p002,1.0,"9,3,8,10",3,0.2709428071975708
beta_1,p002,1.0,"9,3,8,10",4,0.31677189469337463
beta_1,p002,1.0,"9,3,8,10",5,0.3329898416996002
beta_1,p002,1.0,"9,3,8,10",6,0.38587814569473267
beta_1,p002,1.0,"9,3,8,10",7,0.43944022059440613
beta_1,p002,1.0,"9,3,8,10",8,0.3808298408985138
beta_1,p002,1.0,"9,3,8,10",9,0.39292681217193604
beta_1,p002,1.0,"9,3,8,10",10,0.30932214856147766
beta_1,p002,1.0,"9,3,8,10",11,0.27313631772994995
beta_1,p002,1.0,"9,3,8,10",12,0.23795382678508759
beta_1,p002,1.0,"9,3,8,10",13,0.21972866356372833
beta_1,p002,1.0,"9,3,8,10",14,0.27210694551467896
beta_1,p002,1.0,"9,3,8,10",15,0.27170804142951965
beta_1,p003,1.0,"9,3,8,10",0,0.44438111782073975
beta_1,p003,1.0,"9,3,8,10",1,0.20262756943702698
beta_1,p003,1.0,"9,3,8,10",2,0.20214548707008362
beta_1,p003,1.0,"9,3,8,10",3,0.2672420144081116
beta_1,p003,1.0,"9,3,8,10",4,0.317285418510437
beta_1,p003,1.0,"9,3,8,10",5,0.3375491499900818
beta_1,p003,1.0,"9,3,8,10",6,0.3955298960208893
beta_1,p003,1.0,"9,3,8,10",7,0.44368693232536316
beta_1,p003,1.0,"9,3,8,10",8,0.3941100835800171
beta_1,p003,1.0,"9,3,8,10",9,0.4051549732685089
beta_1,p003,1.0,"9,3,8,10",10,0.32050976157188416
beta_1,p003,1.0,"9,3,8,10",11,0.2806083559989929
beta_1,p003,1.0,"9,3,8,10",12,0.24554812908172607
beta_1,p003,1.0,"9,3,8,10",13,0.2302224040031433
beta_1,p003,1.0,"9,3,8,10",14,0.29737430810928345
beta_1,p003,1.0,"9,3,8,10",15,0.2874337434768677
beta_1,p004,1.0,"9,3,8,10",0,0.44938215613365173
beta_1,p004,1.0,"9,3,8,10",1,0.2006707638502121
beta_1,p004,1.0,"9,3,8,10",2,0.2003917545080185
beta_1,p004,1.0,"9,3,8,10",3,0.2698485255241394
beta_1,p004,1.0,"9,3,8,10",4,0.3143000602722168
beta_1,p004,1.0,"9,3,8,10",5,0.3361762464046478
beta_1,p004,1.0,"9,3,8,10",6,0.3910349905490875
beta_1,p004,1.0,"9,3,8,10",7,0.44061776995658875
beta_1,p004,1.0,"9,3,8,10",8,0.38542965054512024
beta_1,p004,1.0,"9,3,8,10",9,0.39231619238853455
beta_1,p004,1.0,"9,3,8,10",10,0.30676209926605225
beta_1,p004,1.0,"9,3,8,10",11,0.2780051529407501
beta_1,p004,1.0,"9,3,8,10",12,0.24267032742500305
beta_1,p004,1.0,"9,3,8,10",13,0.22302871942520142
beta_1,p004,1.0,"9,3,8,10",14,0.28480955958366394
beta_1,p004,1.0,"9,3,8,10",15,0.2847515344619751
beta_1,p005,1.0,"9,3,8,10",0,0.4407488703727722
beta_1,p005,1.0,"9,3,8,10",1,0.1986778974533081
beta_1,p005,1.0,"9,3,8,10",2,0.20192551612854004
beta_1,p005,1.0,"9,3,8,10",3,0.2726140320301056
beta_1,p005,1.0,"9,3,8,10",4,0.31640690565109253
beta_1,p005,1.0,"9,3,8,10",5,0.33967792987823486
beta_1,p005,1.0,"9,3,8,10",6,0.3896549344062805
beta_1,p005,1.0,"9,3,8,10",7,0.44268858432769775
beta_1,p005,1.0,"9,3,8,10",8,0.39263078570365906
beta_1,p005,1.0,"9,3,8,10",9,0.4032061696052551
beta_1,p005,1.0,"9,3,8,10",10,0.3202833831310272
beta_1,p005,1.0,"9,3,8,10",11,0.28362610936164856
beta_1,p005,1.0,"9,3,8,10",12,0.24639829993247986
beta_1,p005,1.0,"9,3,8,10",13,0.2272765189409256
beta_1,p005,1.0,"9,3,8,10",14,0.28696754574775696
beta_1,p005,1.0,"9,3,8,10",15,0.27638399600982666
beta_1,p006,1.0,"9,3,8,10",0,0.44617760181427
beta_1,p006,1.0,"9,3,8,10",1,0.19903886318206787
beta_1,p006,1.0,"9,3,8,10",2,0.20042924582958221
beta_1,p006,1.0,"9,3,8,10",3,0.26966917514801025
beta_1,p006,1.0,"9,3,8,10",4,0.31211134791374207
beta_1,p006,1.0,"9,3,8,10",5,0.33051204681396484
beta_1,p006,1.0,"9,3,8,10",6,0.3886692523956299
beta_1,p006,1.0,"9,3,8,10",7,0.4355829358100891
beta_1,p006,1.0,"9,3,8,10",8,0.38150879740715027
beta_1,p006,1.0,"9,3,8,10",9,0.39175015687942505
beta_1,p006,1.0,"9,3,8,10",10,0.30266204476356506
beta_1,p006,1.0,"9,3,8,10",11,0.26968127489089966
beta_1,p006,1.0,"9,3,8,10",12,0.23349663615226746
beta_1,p006,1.0,"9,3,8,10",13,0.21411676704883575
beta_1,p006,1.0,"9,3,8,10",14,0.2707020342350006
beta_1,p006,1.0,"9,3,8,10",15,0.2750580310821533
beta_1,p007,1.0,"9,3,8,10",0,0.4409722089767456
beta_1,p007,1.0,"9,3,8,10",1,0.19641731679439545
beta_1,p007,1.0,"9,3,8,10",2,0.20012469589710236
beta_1,p007,1.0,"9,3,8,10",3,0.27354368567466736
beta_1,p007,1.0,"9,3,8,10",4,0.31972163915634155
beta_1,p007,1.0,"9,3,8,10",5,0.3339062035083771
beta_1,p007,1.0,"9,3,8,10",6,0.3871636986732483
beta_1,p007,1.0,"9,3,8,10",7,0.44751816987991333
beta_1,p007,1.0,"9,3,8,10",8,0.3862546682357788
beta_1,p007,1.0,"9,3,8,10",9,0.3949166536331177
beta_1,p007,1.0,"9,3,8,10",10,0.31034550070762634
beta_1,p007,1.0,"9,3,8,10",11,0.2767929434776306
beta_1,p007,1.0,"9,3,8,10",12,0.24148163199424744
beta_1,p007,1.0,"9,3,8,10",13,0.22373773157596588
beta_1,p007,1.0,"9,3,8,10",14,0.2854715585708618
beta_1,p007,1.0,"9,3,8,10",15,0.27851614356040955
beta_1,p008,1.0,"9,3,8,10",0,0.44654524326324463
beta_1,p008,1.0,"9,3,8,10",1,0.19929662346839905
beta_1,p008,1.0,"9,3,8,10",2,0.20050859451293945
beta_1,p008,1.0,"9,3,8,10",3,0.2696533501148224
beta_1,p008,1.0,"9,3,8,10",4,0.3139983117580414
beta_1,p008,1.0,"9,3,8,10",5,0.33642929792404175
beta_1,p008,1.0,"9,3,8,10",6,0.383510023355484
beta_1,p008,1.0,"9,3,8,10",7,0.4388880431652069
beta_1,p008,1.0,"9,3,8,10",8,0.38728776574134827
beta_1,p008,1.0,"9,3,8,10",9,0.395525723695755
beta_1,p008,1.0,"9,3,8,10",10,0.3137581944465637
beta_1,p008,1.0,"9,3,8,10",11,0.2765869200229645
beta_1,p008,1.0,"9,3,8,10",12,0.24048912525177002
beta_1,p008,1.0,"9,3,8,10",13,0.22819353640079498
beta_1,p008,1.0,"9,3,8,10",14,0.28267374634742737
beta_1,p008,1.0,"9,3,8,10",15,0.2803550660610199
beta_1,p009,1.0,"9,3,8,10",0,0.44548335671424866
beta_1,p009,1.0,"9,3,8,10",1,0.20040428638458252
beta_1,p009,1.0,"9,3,8,10",2,0.19840452075004578
beta_1,p009,1.0,"9,3,8,10",3,0.26626697182655334
beta_1,p009,1.0,"9,3,8,10",4,0.31355440616607666
beta_1,p009,1.0,"9,3,8,10",5,0.33787962794303894
beta_1,p009,1.0,"9,3,8,10",6,0.38932108879089355
beta_1,p009,1.0,"9,3,8,10",7,0.43959200382232666
beta_1,p009,1.0,"9,3,8,10",8,0.3803781270980835
beta_1,p009,1.0,"9,3,8,10",9,0.3881877660751343
beta_1,p009,1.0,"9,3,8,10",10,0.3092503547668457
beta_1,p009,1.0,"9,3,8,10",11,0.2670882046222687
beta_1,p009,1.0,"9,3,8,10",12,0.2384781837463379
beta_1,p009,1.0,"9,3,8,10",13,0.22367066144943237
beta_1,p009,1.0,"9,3,8,10",14,0.28523343801498413
beta_1,p009,1.0,"9,3,8,10",15,0.2864118218421936
beta_1,p010,1.0,"9,3,8,10",0,0.44195663928985596
beta_1,p010,1.0,"9,3,8,10",1,0.19766905903816223
beta_1,p010,1.0,"9,3,8,10",2,0.19832883775234222
beta_1,p010,1.0,"9,3,8,10",3,0.27455249428749084
beta_1,p010,1.0,"9,3,8,10",4,0.3165213465690613
beta_1,p010,1.0,"9,3,8,10",5,0.3378767669200897
beta_1,p010,1.0,"9,3,8,10",6,0.3891690969467163
beta_1,p010,1.0,"9,3,8,10",7,0.44364455342292786
beta_1,p010,1.0,"9,3,8,10",8,0.386293888092041
beta_1,p010,1.0,"9,3,8,10",9,0.394411563873291
beta_1,p010,1.0,"9,3,8,10",10,0.3100258708000183
beta_1,p010,1.0,"9,3,8,10",11,0.27108678221702576
beta_1,p010,1.0,"9,3,8,10",12,0.24586856365203857
beta_1,p010,1.0,"9,3,8,10",13,0.22602678835391998
beta_1,p010,1.0,"9,3,8,10",14,0.2828438878059387
beta_1,p010,1.0,"9,3,8,10",15,0.2844492495059967
beta_1,p011,1.0,"9,3,8,10",0,0.44263696670532227
beta_1,p011,1.0,"9,3,8,10",1,0.1970340609550476
beta_1,p011,1.0,"9,3,8,10",2,0.1955214887857437
beta_1,p011,1.0,"9,3,8,10",3,0.2673702538013458
beta_1,p011,1.0,"9,3,8,10",4,0.3166416883468628
beta_1,p011,1.0,"9,3,8,10",5,0.34163761138916016
beta_1,p011,1.0,"9,3,8,10",6,0.3894861340522766
beta_1,p011,1.0,"9,3,8,10",7,0.4404210150241852
beta_1,p011,1.0,"9,3,8,10",8,0.38113096356391907
beta_1,p011,1.0,"9,3,8,10",9,0.3894408047199249
beta_1,p011,1.0,"9,3,8,10",10,0.30867043137550354
beta_1,p011,1.0,"9,3,8,10",11,0.264549195766449
beta_1,p011,1.0,"9,3,8,10",12,0.24101535975933075
beta_1,p011,1.0,"9,3,8,10",13,0.22259600460529327
beta_1,p011,1.0,"9,3,8,10",14,0.2801944315433502
beta_1,p011,1.0,"9,3,8,10",15,0.28135934472084045
beta_1,p012,1.0,"9,3,8,10",0,0.4374200701713562
beta_1,p012,1.0,"9,3,8,10",1,0.19441568851470947
beta_1,p012,1.0,"9,3,8,10",2,0.1988237500190735
beta_1,p012,1.0,"9,3,8,10",3,0.26948168873786926
beta_1,p012,1.0,"9,3,8,10",4,0.30970779061317444
beta_1,p012,1.0,"9,3,8,10",5,0.33466681838035583
beta_1,p012,1.0,"9,3,8,10",6,0.39906445145606995
beta_1,p012,1.0,"9,3,8,10",7,0.4485680162906647
beta_1,p012,1.0,"9,3,8,10",8,0.402159720659256
beta_1,p012,1.0,"9,3,8,10",9,0.39930224418640137
beta_1,p012,1.0,"9,3,8,10",10,0.31898316740989685
beta_1,p012,1.0,"9,3,8,10",11,0.2765832543373108
beta_1,p012,1.0,"9,3,8,10",12,0.24193063378334045
beta_1,p012,1.0,"9,3,8,10",13,0.22175957262516022
beta_1,p012,1.0,"9,3,8,10",14,0.28134578466415405
beta_1,p012,1.0,"9,3,8,10",15,0.27424436807632446
beta_1,p013,1.0,"9,3,8,10",0,0.4424758851528168
beta_1,p013,1.0,"9,3,8,10",1,0.194939985871315
beta_1,p013,1.0,"9,3,8,10",2,0.19758278131484985
beta_1,p013,1.0,"9,3,8,10",3,0.27305030822753906
beta_1,p013,1.0,"9,3,8,10",4,0.31103336811065674
beta_1,p013,1.0,"9,3,8,10",5,0.3352329134941101
beta_1,p013,1.0,"9,3,8,10",6,0.39137551188468933
beta_1,p013,1.0,"9,3,8,10",7,0.44799476861953735
beta_1,p013,1.0,"9,3,8,10",8,0.38857176899909973
beta_1,p013,1.0,"9,3,8,10",9,0.3916463851928711
beta_1,p013,1.0,"9,3,8,10",10,0.30617755651474
beta_1,p013,1.0,"9,3,8,10",11,0.27019181847572327
beta_1,p013,1.0,"9,3,8,10",12,0.23943382501602173
beta_1,p013,1.0,"9,3,8,10",13,0.21847854554653168
beta_1,p013,1.0,"9,3,8,10",14,0.2734273374080658
beta_1,p013,1.0,"9,3,8,10",15,0.27302590012550354
beta_1,p014,1.0,"9,3,8,10",0,0.43975862860679626
beta_1,p014,1.0,"9,3,8,10",1,0.19614467024803162
beta_1,p014,1.0,"9,3,8,10",2,0.20595751702785492
beta_1,p014,1.0,"9,3,8,10",3,0.27572333812713623
beta_1,p014,1.0,"9,3,8,10",4,0.31303903460502625
beta_1,p014,1.0,"9,3,8,10",5,0.3425390124320984
beta_1,p014,1.0,"9,3,8,10",6,0.40165388584136963
beta_1,p014,1.0,"9,3,8,10",7,0.4485490322113037
beta_1,p014,1.0,"9,3,8,10",8,0.3931068181991577
beta_1,p014,1.0,"9,3,8,10",9,0.4079661965370178
beta_1,p014,1.0,"9,3,8,10",10,0.3230300843715668
beta_1,p014,1.0,"9,3,8,10",11,0.28724294900894165
beta_1,p014,1.0,"9,3,8,10",12,0.2470085769891739
beta_1,p014,1.0,"9,3,8,10",13,0.22722569108009338
beta_1,p014,1.0,"9,3,8,10",14,0.2884902358055115
beta_1,p014,1.0,"9,3,8,10",15,0.2872450351715088
beta_1,p015,1.0,"9,3,8,10",0,0.44766438007354736
beta_1,p015,1.0,"9,3,8,10",1,0.19999223947525024
beta_1,p015,1.0,"9,3,8,10",2,0.20095445215702057
beta_1,p015,1.0,"9,3,8,10",3,0.2755257189273834
beta_1,p015,1.0,"9,3,8,10",4,0.3195750415325165
beta_1,p015,1.0,"9,3,8,10",5,0.3426792323589325
beta_1,p015,1.0,"9,3,8,10",6,0.3919825255870819
beta_1,p015,1.0,"9,3,8,10",7,0.4489802420139313
beta_1,p015,1.0,"9,3,8,10",8,0.38420990109443665
beta_1,p015,1.0,"9,3,8,10",9,0.390861451625824
beta_1,p015,1.0,"9,3,8,10",10,0.3069172501564026
beta_1,p015,1.0,"9,3,8,10",11,0.2720646262168884
beta_1,p015,1.0,"9,3,8,10",12,0.2397470921278
beta_1,p015,1.0,"9,3,8,10",13,0.2239392250776291
beta_1,p015,1.0,"9,3,8,10",14,0.2821497619152069
beta_1,p015,1.0,"9,3,8,10",15,0.28393682837486267
beta_1,p016,1.0,"9,3,8,10",0,0.4397365152835846
beta_1,p016,1.0,"9,3,8,10",1,0.19659006595611572
beta_1,p016,1.0,"9,3,8,10",2,0.1955786943435669
beta_1,p016,1.0,"9,3,8,10",3,0.2705304026603699
